,K,m,cluster mean phase velocity,cluster size,type,$r$\'s temporal std
1638,5.299999999999999,1.9,-0.01466349125671612,482.0,main,0.007264484747456683
1639,5.399999999999999,1.9,-0.01455043396477363,482.0,main,0.007005407634765683
1640,5.499999999999998,1.9,-0.01441472694735899,482.0,main,0.007019016128279824
1641,5.599999999999998,1.9,-0.01439732460174208,482.0,main,0.007121220386195265
1642,5.699999999999998,1.9,-0.01699752145536016,483.0,main,0.006944571474672657
1643,5.799999999999997,1.9,-0.01954342494893274,484.0,main,0.006847991971760733
1644,5.899999999999997,1.9,-0.01905759560899501,484.0,main,0.006828218357754897
1645,5.999999999999996,1.9,-0.01842395293985814,486.0,main,0.00655027981107225
1646,6.099999999999996,1.9,-0.01198631044447161,488.0,main,0.006209419182093827
1647,6.199999999999996,1.9,-0.01162016440193281,488.0,main,0.006259617423820857
1648,6.299999999999995,1.9,-0.01127966399772154,488.0,main,0.006261512746048587
1649,6.399999999999995,1.9,-0.01099482119911478,488.0,main,0.006131635100614535
1650,6.499999999999995,1.9,-0.007261435417542864,489.0,main,0.006303986521002605
1651,6.599999999999994,1.9,-0.006956636636175577,489.0,main,0.006260656476075768
1652,6.699999999999994,1.9,-0.00950524371633235,490.0,main,0.006085997696803235
1653,6.799999999999994,1.9,-0.008894559064831479,490.0,main,0.006431665640548458
1654,6.899999999999993,1.9,0.003836154398470855,494.0,main,0.004595870290725304
1655,6.999999999999993,1.9,0.00401085929897917,494.0,main,0.004589208898090006
1656,7.099999999999993,1.9,0.004210706096063717,494.0,main,0.004782065683509285
1657,7.199999999999992,1.9,0.004370299795273462,494.0,main,0.004533939210347837
1658,7.299999999999992,1.9,0.007262561503021688,497.0,main,0.002342169405782272
1659,7.399999999999991,1.9,0.007263822452572437,497.0,main,0.002369303352029003
1660,7.499999999999991,1.9,0.00729983931200611,497.0,main,0.002349555686936104
1661,7.599999999999991,1.9,0.007355930400555742,497.0,main,0.002358380023632011
1662,7.69999999999999,1.9,0.007364894584060008,497.0,main,0.002362479292799452
1663,7.79999999999999,1.9,0.007416517916873639,497.0,main,0.002336062724796649
1664,7.89999999999999,1.9,0.007432860895880663,497.0,main,0.002310713692810746
1665,7.999999999999989,1.9,0.007487675778491445,497.0,main,0.002313490730085159
1666,8.099999999999989,1.9,0.007536144417815537,497.0,main,0.00233922704326979
1667,8.199999999999989,1.9,0.007671929161141688,497.0,main,0.002322747633316746
1668,8.299999999999988,1.9,0.007749818398398359,497.0,main,0.00228159175163527
1669,8.399999999999988,1.9,0.007955455996484985,497.0,main,0.00221629256017389
1670,8.499999999999988,1.9,0.0109210076204753,498.0,main,0.001900519667630726
1671,8.599999999999987,1.9,0.0108697966965648,498.0,main,0.001940718491426679
1672,8.699999999999987,1.9,0.01084375033508432,498.0,main,0.001911484901223709
1673,8.799999999999986,1.9,0.01077680748870956,498.0,main,0.001897279050769876
1674,8.899999999999986,1.9,0.01070876578552708,498.0,main,0.001907561972937588
1675,8.999999999999986,1.9,0.01065282862237006,498.0,main,0.001902550402012614
1676,9.099999999999985,1.9,0.01060064014423633,498.0,main,0.00191127044872695
1677,9.199999999999985,1.9,0.01050508948924079,498.0,main,0.001870275005317526
1678,9.299999999999985,1.9,0.01048311103247582,498.0,main,0.001911373509267856
1679,9.399999999999984,1.9,0.01038810800521666,498.0,main,0.001906769692227847
1680,9.499999999999984,1.9,0.01030457729796733,498.0,main,0.001885785875262901
1681,9.599999999999984,1.9,0.01023693519519134,498.0,main,0.001910020457777859
1682,9.699999999999983,1.9,0.01014644194525435,498.0,main,0.001892359906188189
1683,9.799999999999983,1.9,0.010071311487825,498.0,main,0.00188984765991136
1684,9.899999999999983,1.9,0.009970624248504692,498.0,main,0.00190098103829948
1685,9.999999999999982,1.9,0.009873967581405286,498.0,main,0.001906985005100488
1686,2.1,2.0,0.1937652231790922,33.0,main,0.02821106287643534
1687,2.1,2.0,-0.2661134132185941,22.0,2nd cluster(-),0.02821106287643534
1688,2.2,2.0,0.183425290342231,46.0,main,0.03082494959160253
1689,2.2,2.0,-0.2676967071146051,22.0,2nd cluster(-),0.03082494959160253
1690,2.3,2.0,0.0105941514674402,364.0,main,0.01974670823321584
1691,2.4,2.0,0.01165348374488297,380.0,main,0.01646573202192992
1692,2.5,2.0,0.02120695025759902,390.0,main,0.01676086630363711
1693,2.6,2.0,0.03460566424811227,404.0,main,0.01635163446802216
1694,2.7,2.0,0.02835577474075882,409.0,main,0.01458641114618686
1695,2.8,2.0,0.02626152821058477,412.0,main,0.01475553609545566
1696,2.9,2.0,0.03748550692661348,420.0,main,0.01406422717354639
1697,3.0,2.0,0.03720559869644652,429.0,main,0.01262503217065672
1698,3.1,2.0,0.03658899560600509,431.0,main,0.01262617411458464
1699,3.2,2.0,0.0450966593067596,435.0,main,0.01144317074838808
1700,3.3,2.0,0.0372476672571143,438.0,main,0.01194332465414442
1701,3.4,2.0,0.03636738962751537,442.0,main,0.0100935539888564
1702,3.5,2.0,0.03093438446368811,446.0,main,0.01178035790110219
1703,3.6,2.0,0.03037552292385179,446.0,main,0.01132307025628821
1704,3.7,2.0,0.03165373264171747,449.0,main,0.01192007298314803
1705,3.8,2.0,0.02300656360854269,454.0,main,0.01070095386072011
1706,3.9,2.0,0.02202526695696418,458.0,main,0.009080160954267601
1707,4.0,2.0,0.01606727498374834,460.0,main,0.0100472058954446
1708,4.100000000000001,2.0,0.01271734804868219,463.0,main,0.008540929529668752
1709,4.2,2.0,0.004500501527154855,466.0,main,0.008087220190384582
1710,4.3,2.0,-0.0006108292704716924,468.0,main,0.009037342226834933
1711,4.4,2.0,-0.0005738842719560709,470.0,main,0.00915162445599371
1712,4.5,2.0,-0.0006730823839460066,470.0,main,0.008665002075206419
1713,4.600000000000001,2.0,0.002028200251264337,471.0,main,0.00869801982064658
1714,4.7,2.0,0.001910056660974825,471.0,main,0.008790406554637106
1715,4.800000000000001,2.0,0.004317249404649518,472.0,main,0.008454012327355336
1716,4.9,2.0,0.001153457499168275,473.0,main,0.009302666135674181
1717,5.0,2.0,0.001240853872771358,473.0,main,0.008717127587838451
1718,5.1,2.0,0.006358223462092024,475.0,main,0.007602014655581977
1719,5.199999999999999,2.0,0.003138052762996746,476.0,main,0.00860918856869419
1720,5.299999999999999,2.0,-0.003187880625651945,478.0,main,0.0080197799864655
1721,5.399999999999999,2.0,-0.003627976066812563,478.0,main,0.007231819152887973
1722,5.499999999999998,2.0,-0.01203568708534754,481.0,main,0.007188422254398997
1723,5.599999999999998,2.0,-0.01455208702766584,482.0,main,0.007316360550406075
1724,5.699999999999998,2.0,-0.01451397456140916,482.0,main,0.007509788107739282
1725,5.799999999999997,2.0,-0.01444129494593659,482.0,main,0.007253475156366601
1726,5.899999999999997,2.0,-0.01441153451463255,482.0,main,0.007330146810909308
1727,5.999999999999996,2.0,-0.01689606432020362,483.0,main,0.00712285988679695
1728,6.099999999999996,2.0,-0.01950502622813727,484.0,main,0.006922413197742235
1729,6.199999999999996,2.0,-0.01916143215142311,484.0,main,0.006848874861024317
1730,6.299999999999995,2.0,-0.01538808418496627,487.0,main,0.006377175736151842
1731,6.399999999999995,2.0,-0.01191372404610277,488.0,main,0.006207863161896563
1732,6.499999999999995,2.0,-0.01156838471665882,488.0,main,0.006493698246553123
1733,6.599999999999994,2.0,-0.01134740451189853,488.0,main,0.006210224055092636
1734,6.699999999999994,2.0,-0.01091971596547745,488.0,main,0.00632157210019388
1735,6.799999999999994,2.0,-0.00742096454799198,489.0,main,0.006248829859138213
1736,6.899999999999993,2.0,-0.00703209831904822,489.0,main,0.006312058795767455
1737,6.999999999999993,2.0,-0.009508357318435003,490.0,main,0.006207387170901009
1738,7.099999999999993,2.0,-0.008816085979583293,490.0,main,0.006066026949541705
1739,7.199999999999992,2.0,0.003821580712459303,494.0,main,0.004599877626754055
1740,7.299999999999992,2.0,0.003930067680573563,494.0,main,0.004628072721071857
1741,7.399999999999991,2.0,0.004107817101909018,494.0,main,0.004542386760358813
1742,7.499999999999991,2.0,0.004226391601843009,494.0,main,0.004561013143206248
1743,7.599999999999991,2.0,0.03282051894930763,495.0,main,0.00289146583621747
1744,7.69999999999999,2.0,0.007275882509935322,497.0,main,0.002333126692399014
1745,7.79999999999999,2.0,0.007293839244803903,497.0,main,0.002337324537930644
1746,7.89999999999999,2.0,0.007319905412832912,497.0,main,0.002326424218144845
1747,7.999999999999989,2.0,0.007353867552577983,497.0,main,0.002330813443330114
1748,8.099999999999989,2.0,0.007395343789566483,497.0,main,0.002333331201956368
1749,8.199999999999989,2.0,0.007416311658034382,497.0,main,0.002324981969798122
1750,8.299999999999988,2.0,0.00747365193026308,497.0,main,0.002305610872930865
1751,8.399999999999988,2.0,0.007486120112941315,497.0,main,0.002310091598034616
1752,8.499999999999988,2.0,0.007585686546946286,497.0,main,0.002321657699535471
1753,8.599999999999987,2.0,0.007643658819469825,497.0,main,0.002321245272825066
1754,8.699999999999987,2.0,0.007775790774052861,497.0,main,0.002265656411863286
1755,8.799999999999986,2.0,0.007956423904694202,497.0,main,0.00220765277447356
1756,8.899999999999986,2.0,0.01093255954696922,498.0,main,0.001924192946252938
1757,8.999999999999986,2.0,0.01089662164897037,498.0,main,0.001884105066127012
1758,9.099999999999985,2.0,0.01083069865258293,498.0,main,0.001902501670964829
1759,9.199999999999985,2.0,0.01079296250936705,498.0,main,0.001934917180054259
1760,9.299999999999985,2.0,0.01072521225497612,498.0,main,0.001926332839169713
1761,9.399999999999984,2.0,0.01067981328092611,498.0,main,0.001910601142052558
1762,9.499999999999984,2.0,0.01062915615259418,498.0,main,0.00189596254124137
1763,9.599999999999984,2.0,0.01056861275055599,498.0,main,0.001917008277874397
1764,9.699999999999983,2.0,0.01050165908620733,498.0,main,0.001878907626173621
1765,9.799999999999983,2.0,0.01046014994025107,498.0,main,0.001917030886061858
1766,9.899999999999983,2.0,0.01037277045499559,498.0,main,0.001893925499086788
1767,9.999999999999982,2.0,0.01030884463174635,498.0,main,0.001884829613102209
1768,2.1,2.1,0.4807483403355454,18.0,main,0.0279277454362974
1769,2.3,2.1,0.05140181375517575,357.0,main,0.02061974677047325
1770,2.4,2.1,0.006551071100269776,366.0,main,0.01852068099423042
1771,2.5,2.1,0.01640882609198126,382.0,main,0.01291219227383735
1772,2.6,2.1,0.02620365743140912,394.0,main,0.01950418464114647
1773,2.7,2.1,0.03063152225727376,408.0,main,0.01550372652312665
1774,2.8,2.1,0.02872310395041314,409.0,main,0.01527269866361314
1775,2.9,2.1,0.02387379263997389,413.0,main,0.01536284846346824
1776,3.0,2.1,0.03547837695344525,420.0,main,0.01366110709381855
1777,3.1,2.1,0.03719518653144462,429.0,main,0.01144398437858494
1778,3.2,2.1,0.03701459027627821,429.0,main,0.01319202194730214
1779,3.3,2.1,0.0432221824178074,434.0,main,0.01259767476966825
1780,3.4,2.1,0.04008726710334792,439.0,main,0.01205999586777178
1781,3.5,2.1,0.03913290872365024,441.0,main,0.01255598435411017
1782,3.6,2.1,0.03105493833675784,446.0,main,0.01235688129719226
1783,3.7,2.1,0.03059695515527824,446.0,main,0.009628901837505794
1784,3.8,2.1,0.03483475547415264,448.0,main,0.01238219844388388
1785,3.9,2.1,0.02618317029866913,451.0,main,0.01181999706220516
1786,4.0,2.1,0.02517058944183804,457.0,main,0.01011079151245767
1787,4.100000000000001,2.1,0.02180157265395955,458.0,main,0.009183040953482163
1788,4.2,2.1,0.0158160469647915,460.0,main,0.009802103954967655
1789,4.3,2.1,0.01011787312285228,464.0,main,0.008290891941278546
1790,4.4,2.1,0.002081674639572836,467.0,main,0.009214223518981195
1791,4.5,2.1,-0.000592934942361132,468.0,main,0.008356374076030498
1792,4.600000000000001,2.1,-0.0005051083356475514,470.0,main,0.007944606315728086
1793,4.7,2.1,-0.0006407533647849517,470.0,main,0.008569384502128387
1794,4.800000000000001,2.1,0.001961228379518665,471.0,main,0.008912047575929085
1795,4.9,2.1,0.001973718702481712,471.0,main,0.00914409350047001
1796,5.0,2.1,0.004464110521132853,472.0,main,0.00889905921502978
1797,5.1,2.1,0.00386725635019194,472.0,main,0.009279972463372772
1798,5.199999999999999,2.1,0.001103531983680977,473.0,main,0.00921926166701036
1799,5.299999999999999,2.1,0.0009139402280475843,473.0,main,0.008826519507909466
1800,5.399999999999999,2.1,0.003184624738056711,476.0,main,0.008688538866328623
1801,5.499999999999998,2.1,-0.0001465210850024504,477.0,main,0.008028193833155194
1802,5.599999999999998,2.1,-0.003551431312802691,478.0,main,0.007781901278908393
1803,5.699999999999998,2.1,-0.01187164375675036,481.0,main,0.007080469086107782
1804,5.799999999999997,2.1,-0.01462513076573176,482.0,main,0.00716127265929047
1805,5.899999999999997,2.1,-0.01455815326191427,482.0,main,0.006894381067090636
1806,5.999999999999996,2.1,-0.01457843953656066,482.0,main,0.007810655088148288
1807,6.099999999999996,2.1,-0.01442942005809492,482.0,main,0.007032298600633685
1808,6.199999999999996,2.1,-0.01711100983082911,483.0,main,0.007140863249171224
1809,6.299999999999995,2.1,-0.01973903432402718,484.0,main,0.00697990980130584
1810,6.399999999999995,2.1,-0.01944232767784993,484.0,main,0.006597784773111114
1811,6.499999999999995,2.1,-0.01598692186279241,485.0,main,0.006570924401319397
1812,6.599999999999994,2.1,-0.01526154980008009,487.0,main,0.006551900307182281
1813,6.699999999999994,2.1,-0.0119814814865928,488.0,main,0.006399970886007143
1814,6.799999999999994,2.1,-0.01171039031852103,488.0,main,0.006523981769755135
1815,6.899999999999993,2.1,-0.01130987791923501,488.0,main,0.006285990270622589
1816,6.999999999999993,2.1,-0.01090776766961681,488.0,main,0.006521684119404635
1817,7.099999999999993,2.1,-0.007407462379443658,489.0,main,0.006104343571579419
1818,7.199999999999992,2.1,-0.007099781099165288,489.0,main,0.006264262664852172
1819,7.299999999999992,2.1,-0.009731788649848668,490.0,main,0.006099064201103542
1820,7.399999999999991,2.1,-0.009148336444609698,490.0,main,0.006030503083173107
1821,7.499999999999991,2.1,-0.00852081301520741,490.0,main,0.005859086792633581
1822,7.599999999999991,2.1,0.003862493997443755,494.0,main,0.004552117703903492
1823,7.69999999999999,2.1,0.004023986320010344,494.0,main,0.004519216650828436
1824,7.79999999999999,2.1,0.004224730087030676,494.0,main,0.004924953038281069
1825,7.89999999999999,2.1,0.004386849203741284,494.0,main,0.004489435119451208
1826,7.999999999999989,2.1,0.007292389962990352,497.0,main,0.002340272138003548
1827,8.099999999999989,2.1,0.007271370924700456,497.0,main,0.002322285597392562
1828,8.199999999999989,2.1,0.007306402274740651,497.0,main,0.002323546583897775
1829,8.299999999999988,2.1,0.007340528524203999,497.0,main,0.00231184133065192
1830,8.399999999999988,2.1,0.007361101169232923,497.0,main,0.002307334495267291
1831,8.499999999999988,2.1,0.007392372511745899,497.0,main,0.002323295861628398
1832,8.599999999999987,2.1,0.007388810734406331,497.0,main,0.002312983028234963
1833,8.699999999999987,2.1,0.007487637138334814,497.0,main,0.002300931110688048
1834,8.799999999999986,2.1,0.00752351771444107,497.0,main,0.002297855717369152
1835,8.899999999999986,2.1,0.00759512409611064,497.0,main,0.002311127845667693
1836,8.999999999999986,2.1,0.007646637916277054,497.0,main,0.002311927065496953
1837,9.099999999999985,2.1,0.007755949165705469,497.0,main,0.002306189952033211
1838,9.199999999999985,2.1,0.007951199011021037,497.0,main,0.002255253123707094
1839,9.299999999999985,2.1,0.0109607405139908,498.0,main,0.001903993039520098
1840,9.399999999999984,2.1,0.01090512944533945,498.0,main,0.001926419197706673
1841,9.499999999999984,2.1,0.010878626065236,498.0,main,0.001901421965000611
1842,9.599999999999984,2.1,0.01080157762314931,498.0,main,0.00188128193917413
1843,9.699999999999983,2.1,0.01076588283338945,498.0,main,0.001924412563704868
1844,9.799999999999983,2.1,0.01072692143658969,498.0,main,0.001919651356816182
1845,9.899999999999983,2.1,0.01065623972842105,498.0,main,0.001904263616146073
1846,9.999999999999982,2.1,0.01060795543560858,498.0,main,0.001888511957726763
1847,1.8,2.2,0.1816802857816669,28.0,main,0.02586570946475091
1848,1.9,2.2,0.1880882653514675,23.0,main,0.02537772600578546
1849,1.9,2.2,-0.264512463721211,20.0,2nd cluster(-),0.02537772600578546
1850,2.0,2.2,0.1768195808006271,28.0,main,0.0241995792810667
1851,2.0,2.2,-0.2588917993236748,23.0,2nd cluster(-),0.0241995792810667
1852,2.4,2.2,0.0186812418095356,360.0,main,0.01858826478148947
1853,2.5,2.2,0.01761770970350329,377.0,main,0.01520573214156898
1854,2.6,2.2,0.0120529586459606,384.0,main,0.01595525017872075
1855,2.7,2.2,0.03483061477419666,398.0,main,0.01774030078056084
1856,2.8,2.2,0.02809291045611805,409.0,main,0.01592018362865691
1857,2.9,2.2,0.02837038101005428,409.0,main,0.01577906002981527
1858,3.0,2.2,0.03770174341237045,419.0,main,0.01556034740081739
1859,3.1,2.2,0.03536199826978383,420.0,main,0.01584257483207988
1860,3.2,2.2,0.03718329124632701,429.0,main,0.0129407300141525
1861,3.3,2.2,0.03947100223060371,430.0,main,0.01253610545927408
1862,3.4,2.2,0.04104304992844492,433.0,main,0.01243322453181022
1863,3.5,2.2,0.04007460963596567,437.0,main,0.01183007604746835
1864,3.6,2.2,0.03469748544492954,439.0,main,0.01221811414261612
1865,3.7,2.2,0.03138365940111822,446.0,main,0.01407359745265216
1866,3.8,2.2,0.03091028149632433,446.0,main,0.01181880674738944
1867,3.9,2.2,0.03516033740544122,448.0,main,0.01236858826422209
1868,4.0,2.2,0.02925922122904626,450.0,main,0.01245418133724671
1869,4.100000000000001,2.2,0.02579339236262732,451.0,main,0.01053099938069962
1870,4.2,2.2,0.02488803185431214,457.0,main,0.009914927638932336
1871,4.3,2.2,0.02146095193007672,458.0,main,0.009389489207448379
1872,4.4,2.2,0.01296996570322941,463.0,main,0.009111559207548352
1873,4.5,2.2,0.009935423837354813,464.0,main,0.008822633866371797
1874,4.600000000000001,2.2,0.001938494973794013,467.0,main,0.009456630629044458
1875,4.7,2.2,-0.0006637686986610234,468.0,main,0.008468578334566849
1876,4.800000000000001,2.2,-0.0006020298321096034,470.0,main,0.008707583554121759
1877,4.9,2.2,-0.000538746256654551,470.0,main,0.008090002877855763
1878,5.0,2.2,0.00205976625649457,471.0,main,0.008134271056841055
1879,5.1,2.2,0.004630392824814641,472.0,main,0.008794035740970776
1880,5.199999999999999,2.2,0.004533692552323321,472.0,main,0.008907631831842613
1881,5.299999999999999,2.2,0.001494005446002897,473.0,main,0.00934417939687881
1882,5.399999999999999,2.2,0.001169745488418565,473.0,main,0.008611007558439378
1883,5.499999999999998,2.2,0.0008727792573236722,473.0,main,0.008531582467690119
1884,5.599999999999998,2.2,0.003384401011485024,476.0,main,0.00787280128943744
1885,5.699999999999998,2.2,2.606367971000822e-05,477.0,main,0.008337455061566692
1886,5.799999999999997,2.2,-0.003306408858285617,478.0,main,0.008104972654721633
1887,5.899999999999997,2.2,-0.01180907119245571,481.0,main,0.006583379189573703
1888,5.999999999999996,2.2,-0.01466078264036726,482.0,main,0.007379277003771304
1889,6.099999999999996,2.2,-0.01462180130228213,482.0,main,0.00699907570597594
1890,6.199999999999996,2.2,-0.01460270715937226,482.0,main,0.007008619085762167
1891,6.299999999999995,2.2,-0.01451100349845665,482.0,main,0.007084681561871657
1892,6.399999999999995,2.2,-0.0143344818039506,482.0,main,0.007065517975131073
1893,6.499999999999995,2.2,-0.01700368938102266,483.0,main,0.006936024820816174
1894,6.599999999999994,2.2,-0.01688748321946117,483.0,main,0.00707745209038446
1895,6.699999999999994,2.2,-0.01930960815782664,484.0,main,0.006768410348513208
1896,6.799999999999994,2.2,-0.01589275728860124,485.0,main,0.007073338224421438
1897,6.899999999999993,2.2,-0.01213823163079726,488.0,main,0.0063374553382449
1898,6.999999999999993,2.2,-0.01185157844560119,488.0,main,0.006525078320027558
1899,7.099999999999993,2.2,-0.01160646011787044,488.0,main,0.006298763346453886
1900,7.199999999999992,2.2,-0.01134320076177813,488.0,main,0.006058412214198284
1901,7.299999999999992,2.2,-0.01095080870016736,488.0,main,0.006522912863733729
1902,7.399999999999991,2.2,-0.007410690385973495,489.0,main,0.006082260140583956
1903,7.499999999999991,2.2,-0.007061357577116022,489.0,main,0.006289790426958734
1904,7.599999999999991,2.2,-0.009852848108507182,490.0,main,0.006036847476509307
1905,7.69999999999999,2.2,-0.009459724041936582,490.0,main,0.00606641337302585
1906,7.79999999999999,2.2,-0.008813577082160953,490.0,main,0.006223312705620949
1907,7.89999999999999,2.2,0.003842453813566858,494.0,main,0.004616573315735179
1908,7.999999999999989,2.2,0.003962564516800963,494.0,main,0.004557048982164311
1909,8.099999999999989,2.2,0.004105028570225205,494.0,main,0.004356244052252959
1910,8.199999999999989,2.2,0.004182148941083479,494.0,main,0.004565248178358426
1911,8.299999999999988,2.2,0.001826938098910384,495.0,main,0.003714031361316993
1912,8.399999999999988,2.2,0.007296304596288614,497.0,main,0.002352001311666341
1913,8.499999999999988,2.2,0.007286947501452598,497.0,main,0.002324806453958791
1914,8.599999999999987,2.2,0.007301443344786054,497.0,main,0.002318091197794122
1915,8.699999999999987,2.2,0.007334496187942481,497.0,main,0.002325087445113493
1916,8.799999999999986,2.2,0.007372306590094005,497.0,main,0.002310588497621378
1917,8.899999999999986,2.2,0.007380738252265853,497.0,main,0.002312323531380802
1918,8.999999999999986,2.2,0.007443649623128486,497.0,main,0.002311194537353816
1919,9.099999999999985,2.2,0.007498153936540692,497.0,main,0.002297162276371412
1920,9.199999999999985,2.2,0.007494681841675852,497.0,main,0.002298349086483059
1921,9.299999999999985,2.2,0.007590052368324149,497.0,main,0.002320661812304113
1922,9.399999999999984,2.2,0.007656243993477539,497.0,main,0.002332115570183528
1923,9.499999999999984,2.2,0.007757248117498067,497.0,main,0.002293672817717288
1924,9.599999999999984,2.2,0.01103010443682801,498.0,main,0.001923911578213348
1925,9.699999999999983,2.2,0.01095300919334856,498.0,main,0.001907300414885489
1926,9.799999999999983,2.2,0.01093253501920136,498.0,main,0.001900349408767229
1927,9.899999999999983,2.2,0.01087461379301646,498.0,main,0.001926848250802678
1928,9.999999999999982,2.2,0.01082420427331765,498.0,main,0.0018931941935679
1929,2.4,2.3,0.02119092501360527,357.0,main,0.01583820802589667
1930,2.5,2.3,0.005833951115007481,366.0,main,0.01972769598583509
1931,2.6,2.3,0.01205457745500089,382.0,main,0.02128067850850736
1932,2.7,2.3,0.02595816848608829,388.0,main,0.01827237975107265
1933,2.8,2.3,0.0372562120133413,399.0,main,0.01735350318012469
1934,2.9,2.3,0.02847224069235929,409.0,main,0.01453597030439579
1935,3.0,2.3,0.02609662758555305,410.0,main,0.0137299828623859
1936,3.1,2.3,0.02631317953734517,412.0,main,0.01563178624238213
1937,3.2,2.3,0.03552969657928109,420.0,main,0.01556465324815778
1938,3.3,2.3,0.03503966949747534,428.0,main,0.01227072200008274
1939,3.4,2.3,0.03734209998817885,429.0,main,0.01286026051814884
1940,3.5,2.3,0.04127239767842754,433.0,main,0.01202324046856188
1941,3.6,2.3,0.04032039263709455,437.0,main,0.01226352185933063
1942,3.7,2.3,0.03473844963318334,439.0,main,0.01146022832250384
1943,3.8,2.3,0.02930944395453182,445.0,main,0.01225716336568018
1944,3.9,2.3,0.03105650423677319,446.0,main,0.01298551623874998
1945,4.0,2.3,0.03069862033100561,446.0,main,0.01199950558104974
1946,4.100000000000001,2.3,0.0350059753428209,448.0,main,0.01175219054535842
1947,4.2,2.3,0.02905239021088976,450.0,main,0.01234287269342483
1948,4.3,2.3,0.02042154659720829,455.0,main,0.01056902054400695
1949,4.4,2.3,0.0219517363218444,458.0,main,0.009463972975799909
1950,4.5,2.3,0.01606667930520875,460.0,main,0.009954612772274381
1951,4.600000000000001,2.3,0.01290803429785767,463.0,main,0.008618230162135403
1952,4.7,2.3,0.007233543017938823,465.0,main,0.009547803023145333
1953,4.800000000000001,2.3,-0.000660494881564306,468.0,main,0.008894380971291183
1954,4.9,2.3,0.001897761293257435,469.0,main,0.00855972563687352
1955,5.0,2.3,-0.0005741488680250305,470.0,main,0.008676193772340867
1956,5.1,2.3,-0.0005956173343044764,470.0,main,0.008541124444479083
1957,5.199999999999999,2.3,0.002070961834483442,471.0,main,0.008644354574251452
1958,5.299999999999999,2.3,0.001911057401844136,471.0,main,0.008813775088334846
1959,5.399999999999999,2.3,0.004423110835818459,472.0,main,0.008471793080396597
1960,5.499999999999998,2.3,0.001421010053871674,473.0,main,0.008979229674843346
1961,5.599999999999998,2.3,0.001260661204636862,473.0,main,0.008628932225084275
1962,5.699999999999998,2.3,0.001075055239010251,473.0,main,0.00798309855588529
1963,5.799999999999997,2.3,0.003450162686426413,476.0,main,0.008141205990942745
1964,5.899999999999997,2.3,0.003039314555600878,476.0,main,0.008451536433841568
1965,5.999999999999996,2.3,-0.003176883188587413,478.0,main,0.008257217998515943
1966,6.099999999999996,2.3,-0.003670784070489974,478.0,main,0.007569330753624292
1967,6.199999999999996,2.3,-0.01472176782390049,482.0,main,0.007055735981744497
1968,6.299999999999995,2.3,-0.01468919859933046,482.0,main,0.007574739601544058
1969,6.399999999999995,2.3,-0.0145295471539361,482.0,main,0.006846268949047565
1970,6.499999999999995,2.3,-0.01449534164470502,482.0,main,0.007425775152136995
1971,6.599999999999994,2.3,-0.01433452996301735,482.0,main,0.007517770642566933
1972,6.699999999999994,2.3,-0.0172041037748892,483.0,main,0.007041176370626424
1973,6.799999999999994,2.3,-0.01692402701892873,483.0,main,0.006830911638184882
1974,6.899999999999993,2.3,-0.01964272374859462,484.0,main,0.007024609516915041
1975,6.999999999999993,2.3,-0.01933179392253355,484.0,main,0.006770546697679194
1976,7.099999999999993,2.3,-0.01584345682982926,485.0,main,0.007092121143092901
1977,7.199999999999992,2.3,-0.01221394714100898,488.0,main,0.006517735619763083
1978,7.299999999999992,2.3,-0.01198193214687407,488.0,main,0.006381927176469477
1979,7.399999999999991,2.3,-0.01173854753718632,488.0,main,0.006557771069027645
1980,7.499999999999991,2.3,-0.01134006490518892,488.0,main,0.006021558005360992
1981,7.599999999999991,2.3,-0.01111474606688037,488.0,main,0.006216126848101263
1982,7.69999999999999,2.3,-0.007381328679718724,489.0,main,0.006178400958175971
1983,7.79999999999999,2.3,-0.007177496781273668,489.0,main,0.006595681230060194
1984,7.89999999999999,2.3,-0.01002455541247578,490.0,main,0.006114619904379266
1985,7.999999999999989,2.3,-0.009515043364886297,490.0,main,0.006107487450492976
1986,8.099999999999989,2.3,-0.008774466422127682,490.0,main,0.005978439445798057
1987,8.199999999999989,2.3,0.00382107950506939,494.0,main,0.004579198506020214
1988,8.299999999999988,2.3,0.003923312538806611,494.0,main,0.00454703328278383
1989,8.399999999999988,2.3,0.004064398214484765,494.0,main,0.00447788771536897
1990,8.499999999999988,2.3,0.004204616932535327,494.0,main,0.004955502887639722
1991,8.599999999999987,2.3,0.004360698438798005,494.0,main,0.004476471381122298
1992,8.699999999999987,2.3,0.007276751564530544,497.0,main,0.002338233519085667
1993,8.799999999999986,2.3,0.007256997269417436,497.0,main,0.002341718209045108
1994,8.899999999999986,2.3,0.007321158624202993,497.0,main,0.002350399787389637
1995,8.999999999999986,2.3,0.007314902564402105,497.0,main,0.002346930846272455
1996,9.099999999999985,2.3,0.007331032807114876,497.0,main,0.002341222839532322
1997,9.199999999999985,2.3,0.007360291552054376,497.0,main,0.002307243100171456
1998,9.299999999999985,2.3,0.00741128387350435,497.0,main,0.002310122957845911
1999,9.399999999999984,2.3,0.007459554354812759,497.0,main,0.002311242791276693
2000,9.499999999999984,2.3,0.007499859733876501,497.0,main,0.002295568993177776
2001,9.599999999999984,2.3,0.00754453763044017,497.0,main,0.002295833371833525
2002,9.699999999999983,2.3,0.00757819209666844,497.0,main,0.002313505135789317
